pnode_name,type,demand,Price Data,Month,Date,Time,Load Data (APT),Load Data (IPT),Load Data (KPT),Load Data (OPT)
AEP,ZONE,6700.789,108.97,1,14,2018 8:00:00 PM,7,4,1,8
AEP,ZONE,6718.009,110.58,1,14,2018 9:00:00 PM,7,4,1,8
AEP,ZONE,6672.016,52.74,1,14,2018 10:00:00 PM,7,3,1,8
AEP,ZONE,6608.066,59.87,1,14,2018 11:00:00 PM,7,3,1,7
AEP,ZONE,6674.095,54.55,1,15,2018 12:00:00 AM,7,3,1,7
AEP,ZONE,6764.264,52.54,1,15,2018 1:00:00 AM,7,3,1,7
AEP,ZONE,6885.715,54.87,1,15,2018 2:00:00 AM,7,3,1,7
AEP,ZONE,6958.583,77.06,1,15,2018 3:00:00 AM,7,3,1,7
AEP,ZONE,7111.146,158.65,1,15,2018 4:00:00 AM,7,3,1,7
AEP,ZONE,7318.951,75.16,1,15,2018 5:00:00 AM,7,4,1,8
AEP,ZONE,7622.365,105.58,1,15,2018 6:00:00 AM,8,4,1,8
AEP,ZONE,7773.087,172.06,1,15,2018 7:00:00 AM,8,4,1,8
AEP,ZONE,7715.696,195.19,1,15,2018 8:00:00 AM,8,4,1,8
AEP,ZONE,7442.761,139.06,1,15,2018 9:00:00 AM,7,4,1,8
AEP,ZONE,7051.372,123,1,15,2018 10:00:00 AM,7,4,1,8
AEP,ZONE,6677.181,140.45,1,15,2018 11:00:00 AM,7,4,1,8
AEP,ZONE,6340.41,185.84,1,15,2018 12:00:00 PM,6,4,1,8
AEP,ZONE,6098.189,151.66,1,15,2018 1:00:00 PM,6,4,1,8
AEP,ZONE,5848.13,135.77,1,15,2018 2:00:00 PM,6,4,1,8
AEP,ZONE,5703.376,60.05,1,15,2018 3:00:00 PM,6,4,1,8
AEP,ZONE,5748.447,84.07,1,15,2018 4:00:00 PM,6,4,1,8
AEP,ZONE,6039.805,183.77,1,15,2018 5:00:00 PM,6,4,1,8
AEP,ZONE,6325.818,88.54,1,15,2018 6:00:00 PM,6,4,1,8
AEP,ZONE,6405.507,84.03,1,15,2018 7:00:00 PM,6,4,1,8
AEP,ZONE,6436.866,68.67,1,15,2018 8:00:00 PM,6,4,1,8
AEP,ZONE,6344.069,70.37,1,15,2018 9:00:00 PM,6,4,1,8
AEP,ZONE,6138.075,58.89,1,15,2018 10:00:00 PM,6,4,1,7
AEP,ZONE,5943.774,33.79,1,15,2018 11:00:00 PM,6,3,1,7
AEP,ZONE,5807.404,38.5,1,16,2018 12:00:00 AM,6,3,1,7
AEP,ZONE,5745.809,36.37,1,16,2018 1:00:00 AM,6,3,1,7
AEP,ZONE,5799.376,39.66,1,16,2018 2:00:00 AM,6,3,1,7
AEP,ZONE,5862.942,48.79,1,16,2018 3:00:00 AM,6,3,1,7
AEP,ZONE,5993.875,48.65,1,16,2018 4:00:00 AM,6,4,1,7
AEP,ZONE,6293.71,53.9,1,16,2018 5:00:00 AM,6,4,1,7
AEP,ZONE,6666.193,86.88,1,16,2018 6:00:00 AM,7,4,1,8
AEP,ZONE,6899.646,87.59,1,16,2018 7:00:00 AM,7,4,1,8
AEP,ZONE,6823.62,103.87,1,16,2018 8:00:00 AM,7,4,1,8
AEP,ZONE,6556.394,84.99,1,16,2018 9:00:00 AM,7,4,1,8
AEP,ZONE,6315.846,90.81,1,16,2018 10:00:00 AM,6,4,1,9
AEP,ZONE,6123.42,65.16,1,16,2018 11:00:00 AM,6,4,1,8
AEP,ZONE,5966.017,75.87,1,16,2018 12:00:00 PM,6,4,1,8
AEP,ZONE,5864.996,67.63,1,16,2018 1:00:00 PM,6,4,1,8
AEP,ZONE,5855.239,58.32,1,16,2018 2:00:00 PM,6,4,1,8
AEP,ZONE,5860.14,73.18,1,16,2018 3:00:00 PM,6,4,1,8
AEP,ZONE,6007.031,75.29,1,16,2018 4:00:00 PM,6,4,1,8
AEP,ZONE,6290.873,114.62,1,16,2018 5:00:00 PM,6,4,1,9
AEP,ZONE,6440.831,106.75,1,16,2018 6:00:00 PM,6,4,1,9
AEP,ZONE,6460.212,122.26,1,16,2018 7:00:00 PM,6,4,1,9
AEP,ZONE,6415.113,109.8,1,16,2018 8:00:00 PM,6,4,1,9
AEP,ZONE,6309.884,70.79,1,16,2018 9:00:00 PM,6,4,1,9
AEP,ZONE,6163.707,59.11,1,16,2018 10:00:00 PM,6,4,1,8
AEP,ZONE,6045.315,38.48,1,16,2018 11:00:00 PM,6,4,1,8
AEP,ZONE,6029.406,60.7,1,17,2018 12:00:00 AM,6,4,1,8
AEP,ZONE,6053.042,54.76,1,17,2018 1:00:00 AM,6,4,1,8
AEP,ZONE,6147.178,53.94,1,17,2018 2:00:00 AM,6,3,1,8
AEP,ZONE,6223.012,59.6,1,17,2018 3:00:00 AM,6,3,1,8
AEP,ZONE,6415.689,52.59,1,17,2018 4:00:00 AM,6,4,1,8
AEP,ZONE,6694.11,58.47,1,17,2018 5:00:00 AM,7,4,1,8
AEP,ZONE,7050.491,97.23,1,17,2018 6:00:00 AM,7,4,1,8
AEP,ZONE,7337.878,108.38,1,17,2018 7:00:00 AM,7,4,1,9
AEP,ZONE,7458.287,86.26,1,17,2018 8:00:00 AM,7,4,1,9
AEP,ZONE,7500.026,98.19,1,17,2018 9:00:00 AM,8,4,1,9
AEP,ZONE,7465.223,112.54,1,17,2018 10:00:00 AM,7,4,1,9
AEP,ZONE,7380.319,106.1,1,17,2018 11:00:00 AM,7,4,1,9
AEP,ZONE,7260.41,110.74,1,17,2018 12:00:00 PM,7,4,1,8
AEP,ZONE,7179.524,103.09,1,17,2018 1:00:00 PM,7,4,1,8
AEP,ZONE,7134.558,110.72,1,17,2018 2:00:00 PM,7,4,1,8
AEP,ZONE,7055.635,59.44,1,17,2018 3:00:00 PM,7,4,1,8
AEP,ZONE,7122.863,51.25,1,17,2018 4:00:00 PM,7,4,1,8
AEP,ZONE,7384.257,104.04,1,17,2018 5:00:00 PM,7,4,1,9
AEP,ZONE,7607.558,115.06,1,17,2018 6:00:00 PM,8,4,1,9
AEP,ZONE,7612.197,100.29,1,17,2018 7:00:00 PM,8,4,1,9
AEP,ZONE,7636.98,79.86,1,17,2018 8:00:00 PM,8,4,1,9
AEP,ZONE,7570.943,80.28,1,17,2018 9:00:00 PM,8,4,1,9
AEP,ZONE,7425.133,87.72,1,17,2018 10:00:00 PM,7,4,1,8
AEP,ZONE,7328.468,93.32,1,17,2018 11:00:00 PM,7,4,1,8
AEP,ZONE,7284.37,100.75,1,18,2018 12:00:00 AM,7,4,1,8
AEP,ZONE,7315.561,249.33,1,18,2018 1:00:00 AM,7,3,1,8
AEP,ZONE,7422.957,157.78,1,18,2018 2:00:00 AM,7,3,1,8
AEP,ZONE,7457.302,94.68,1,18,2018 3:00:00 AM,7,3,1,8
AEP,ZONE,7581.686,81.34,1,18,2018 4:00:00 AM,8,4,1,8
AEP,ZONE,7772.201,103.04,1,18,2018 5:00:00 AM,8,4,1,8
AEP,ZONE,8058.666,128.98,1,18,2018 6:00:00 AM,8,4,1,9
AEP,ZONE,8286.874,371.29,1,18,2018 7:00:00 AM,8,4,1,9
AEP,ZONE,8221.867,106.48,1,18,2018 8:00:00 AM,8,4,1,9
AEP,ZONE,7810.964,86.83,1,18,2018 9:00:00 AM,8,4,1,9
AEP,ZONE,7357.966,62.28,1,18,2018 10:00:00 AM,7,4,1,8
AEP,ZONE,6999.227,76.16,1,18,2018 11:00:00 AM,7,4,1,8
AEP,ZONE,6620.604,48.2,1,18,2018 12:00:00 PM,7,4,1,8
AEP,ZONE,6383.46,42.15,1,18,2018 1:00:00 PM,6,4,1,8
AEP,ZONE,6160.243,37.51,1,18,2018 2:00:00 PM,6,4,1,8
AEP,ZONE,6036.732,39.28,1,18,2018 3:00:00 PM,6,4,1,8
AEP,ZONE,6093.113,38.84,1,18,2018 4:00:00 PM,6,4,1,8
AEP,ZONE,6405.506,56.37,1,18,2018 5:00:00 PM,6,4,1,8
AEP,ZONE,6697.794,56.63,1,18,2018 6:00:00 PM,7,4,1,8
AEP,ZONE,6787.337,50.71,1,18,2018 7:00:00 PM,7,4,1,8
AEP,ZONE,6784.995,60.65,1,18,2018 8:00:00 PM,7,4,1,8
AEP,ZONE,6707.629,102.13,1,18,2018 9:00:00 PM,7,4,1,8
AEP,ZONE,6546.277,40.16,1,18,2018 10:00:00 PM,7,4,1,8
AEP,ZONE,6412.261,28.12,1,18,2018 11:00:00 PM,6,4,1,7
AEP,ZONE,6302.536,33.41,1,19,2018 12:00:00 AM,6,3,1,7
AEP,ZONE,6278.001,36.35,1,19,2018 1:00:00 AM,6,3,1,7
AEP,ZONE,6337.85,35.61,1,19,2018 2:00:00 AM,6,3,1,7
AEP,ZONE,6430.431,33.03,1,19,2018 3:00:00 AM,6,3,1,7
AEP,ZONE,6578.721,34.5,1,19,2018 4:00:00 AM,7,3,1,7
AEP,ZONE,6829.812,49.2,1,19,2018 5:00:00 AM,7,4,1,7
AEP,ZONE,7215.272,102.28,1,19,2018 6:00:00 AM,7,4,1,8
AEP,ZONE,7477.426,101.75,1,19,2018 7:00:00 AM,7,4,1,8
AEP,ZONE,7346.825,84.48,1,19,2018 8:00:00 AM,7,4,1,8
AEP,ZONE,6898.026,52.83,1,19,2018 9:00:00 AM,7,4,1,8
AEP,ZONE,6418.762,28.01,1,19,2018 10:00:00 AM,6,4,1,8
AEP,ZONE,5995.78,30.33,1,19,2018 11:00:00 AM,6,4,1,8
AEP,ZONE,5663.152,26.28,1,19,2018 12:00:00 PM,6,4,1,7
AEP,ZONE,5424.983,25.66,1,19,2018 1:00:00 PM,5,4,1,7
AEP,ZONE,5222.579,24.89,1,19,2018 2:00:00 PM,5,4,1,7
AEP,ZONE,5089.017,24.53,1,19,2018 3:00:00 PM,5,3,1,7
AEP,ZONE,5132.88,26.4,1,19,2018 4:00:00 PM,5,3,1,7
AEP,ZONE,5434.226,43.77,1,19,2018 5:00:00 PM,5,4,1,7
AEP,ZONE,5766.179,34.88,1,19,2018 6:00:00 PM,6,4,1,7
AEP,ZONE,5872.215,28.68,1,19,2018 7:00:00 PM,6,4,1,7
AEP,ZONE,5931.553,28.17,1,19,2018 8:00:00 PM,6,4,1,7
AEP,ZONE,5932.132,25.96,1,19,2018 9:00:00 PM,6,3,1,7
AEP,ZONE,5830.726,24.93,1,19,2018 10:00:00 PM,6,3,1,7
AEP,ZONE,5696.328,23.35,1,19,2018 11:00:00 PM,6,3,1,7
AEP,ZONE,5597.475,24.29,1,20,2018 12:00:00 AM,6,3,1,6
AEP,ZONE,5561.673,25.8,1,20,2018 1:00:00 AM,6,3,1,6
AEP,ZONE,5569.283,25.61,1,20,2018 2:00:00 AM,6,3,1,6
AEP,ZONE,5569.999,26.94,1,20,2018 3:00:00 AM,6,3,1,6
AEP,ZONE,5567.797,28.99,1,20,2018 4:00:00 AM,6,3,1,6
AEP,ZONE,5586.691,33.49,1,20,2018 5:00:00 AM,6,3,1,6
AEP,ZONE,5653.799,33.27,1,20,2018 6:00:00 AM,6,3,1,6
AEP,ZONE,5717.837,25.58,1,20,2018 7:00:00 AM,6,3,1,7
AEP,ZONE,5688.693,26.5,1,20,2018 8:00:00 AM,6,3,1,7
AEP,ZONE,5509.874,24.79,1,20,2018 9:00:00 AM,6,3,1,7
AEP,ZONE,5323.561,23.6,1,20,2018 10:00:00 AM,5,3,1,7
AEP,ZONE,5043.517,22.58,1,20,2018 11:00:00 AM,5,3,1,6
AEP,ZONE,4777.946,21.89,1,20,2018 12:00:00 PM,5,3,1,6
AEP,ZONE,4571.694,21.57,1,20,2018 1:00:00 PM,5,3,1,6
AEP,ZONE,4417.606,21.16,1,20,2018 2:00:00 PM,4,3,1,6
AEP,ZONE,4366.454,20.91,1,20,2018 3:00:00 PM,4,3,1,6
AEP,ZONE,4383.554,21.49,1,20,2018 4:00:00 PM,4,3,1,6
AEP,ZONE,4633.447,23.43,1,20,2018 5:00:00 PM,5,3,1,6
AEP,ZONE,4887.736,23.38,1,20,2018 6:00:00 PM,5,3,1,7
AEP,ZONE,4891.275,23.2,1,20,2018 7:00:00 PM,5,3,1,6
AEP,ZONE,4892.417,22.91,1,20,2018 8:00:00 PM,5,3,1,6
AEP,ZONE,4795.525,22.16,1,20,2018 9:00:00 PM,5,3,1,6
AEP,ZONE,4664.648,20.99,1,20,2018 10:00:00 PM,5,3,1,6
AEP,ZONE,4546.192,20.53,1,20,2018 11:00:00 PM,5,3,1,6
AEP,ZONE,4454.022,22.19,1,21,2018 12:00:00 AM,4,3,1,5
AEP,ZONE,4413.394,22.57,1,21,2018 1:00:00 AM,4,3,1,5
AEP,ZONE,4428.159,22.43,1,21,2018 2:00:00 AM,4,3,1,5
AEP,ZONE,4443.306,21.81,1,21,2018 3:00:00 AM,4,3,1,5
AEP,ZONE,4487.404,21.86,1,21,2018 4:00:00 AM,4,3,1,5
AEP,ZONE,4583.368,22.87,1,21,2018 5:00:00 AM,5,3,1,5
AEP,ZONE,4693.221,23.03,1,21,2018 6:00:00 AM,5,3,1,5
AEP,ZONE,4850.587,23.39,1,21,2018 7:00:00 AM,5,3,1,6
AEP,ZONE,4983.956,23.19,1,21,2018 8:00:00 AM,5,3,1,6
AEP,ZONE,4911.25,22.72,1,21,2018 9:00:00 AM,5,3,1,6
AEP,ZONE,4690.488,21.97,1,21,2018 10:00:00 AM,5,3,1,6
AEP,ZONE,4518.261,22.31,1,21,2018 11:00:00 AM,5,3,1,6
AEP,ZONE,4411.049,21.72,1,21,2018 12:00:00 PM,4,3,1,6
AEP,ZONE,4294.631,21.66,1,21,2018 1:00:00 PM,4,3,1,6
AEP,ZONE,4192.502,21.56,1,21,2018 2:00:00 PM,4,3,1,6
AEP,ZONE,4124.132,21.65,1,21,2018 3:00:00 PM,4,3,1,6
AEP,ZONE,4174.652,22.53,1,21,2018 4:00:00 PM,4,3,1,6
AEP,ZONE,4369.288,27.21,1,21,2018 5:00:00 PM,4,3,1,6
AEP,ZONE,4595.114,25.61,1,21,2018 6:00:00 PM,5,3,1,6
AEP,ZONE,4620.471,25.61,1,21,2018 7:00:00 PM,5,3,1,6
AEP,ZONE,4611.066,22.03,1,21,2018 8:00:00 PM,5,3,1,6
AEP,ZONE,4503.977,20.17,1,21,2018 9:00:00 PM,5,3,1,6
AEP,ZONE,4348.949,17.62,1,21,2018 10:00:00 PM,4,3,1,6
AEP,ZONE,4185.227,16.77,1,21,2018 11:00:00 PM,4,3,1,5
AEP,ZONE,4070.629,18.15,1,22,2018 12:00:00 AM,4,3,1,5
AEP,ZONE,4005.674,6.36,1,22,2018 1:00:00 AM,4,3,1,5
AEP,ZONE,4045.246,15.65,1,22,2018 2:00:00 AM,4,3,1,5
AEP,ZONE,4113.271,17.05,1,22,2018 3:00:00 AM,4,3,1,5
AEP,ZONE,4238.108,18.3,1,22,2018 4:00:00 AM,4,3,1,5
AEP,ZONE,4518.301,19.52,1,22,2018 5:00:00 AM,5,3,1,6
AEP,ZONE,4961.318,22.59,1,22,2018 6:00:00 AM,5,3,1,6
AEP,ZONE,5212.16,23.41,1,22,2018 7:00:00 AM,5,3,1,7
AEP,ZONE,5197.919,25.5,1,22,2018 8:00:00 AM,5,3,1,7
AEP,ZONE,5105.996,22.74,1,22,2018 9:00:00 AM,5,3,1,6
AEP,ZONE,4957.372,22.67,1,22,2018 10:00:00 AM,5,3,1,6
AEP,ZONE,4744.427,22.71,1,22,2018 11:00:00 AM,5,3,1,6
AEP,ZONE,4583.626,22.08,1,22,2018 12:00:00 PM,5,3,1,6
AEP,ZONE,4483.725,22.02,1,22,2018 1:00:00 PM,4,3,1,6
AEP,ZONE,4394.362,21.16,1,22,2018 2:00:00 PM,4,3,1,6
AEP,ZONE,4339.262,21.04,1,22,2018 3:00:00 PM,4,3,1,6
AEP,ZONE,4392.858,21.56,1,22,2018 4:00:00 PM,4,3,1,6
AEP,ZONE,4586.277,26.18,1,22,2018 5:00:00 PM,5,3,1,6
AEP,ZONE,4761.146,23.16,1,22,2018 6:00:00 PM,5,3,1,7
AEP,ZONE,4739.188,23.31,1,22,2018 7:00:00 PM,5,3,1,7
AEP,ZONE,4689.643,22.65,1,22,2018 8:00:00 PM,5,3,1,6
AEP,ZONE,4557.659,21.39,1,22,2018 9:00:00 PM,5,3,1,6
AEP,ZONE,4339.377,16.26,1,22,2018 10:00:00 PM,4,3,1,6
AEP,ZONE,4091.943,17.53,1,22,2018 11:00:00 PM,4,3,1,5
AEP,ZONE,3917.5,21.77,1,23,2018 12:00:00 AM,4,3,1,5
AEP,ZONE,3839.931,19.38,1,23,2018 1:00:00 AM,4,3,1,5
AEP,ZONE,3764.536,18.54,1,23,2018 2:00:00 AM,4,3,1,5
AEP,ZONE,3751.062,18.73,1,23,2018 3:00:00 AM,4,3,1,5
AEP,ZONE,3801.279,19.07,1,23,2018 4:00:00 AM,4,3,1,5
AEP,ZONE,4033.901,22.13,1,23,2018 5:00:00 AM,4,3,1,6
AEP,ZONE,4481.923,28.23,1,23,2018 6:00:00 AM,4,3,1,6
AEP,ZONE,4719.669,29.26,1,23,2018 7:00:00 AM,5,3,1,7
AEP,ZONE,4688.855,25.02,1,23,2018 8:00:00 AM,5,4,1,7
AEP,ZONE,4664.831,24.5,1,23,2018 9:00:00 AM,5,4,1,7
AEP,ZONE,4633.653,24.3,1,23,2018 10:00:00 AM,5,4,1,7
AEP,ZONE,4609.655,23.19,1,23,2018 11:00:00 AM,5,3,1,7
AEP,ZONE,4579.609,22.55,1,23,2018 12:00:00 PM,5,4,1,7
AEP,ZONE,4554.483,22.47,1,23,2018 1:00:00 PM,5,4,1,7
AEP,ZONE,4516.749,22.41,1,23,2018 2:00:00 PM,5,3,1,7
AEP,ZONE,4508.665,21.91,1,23,2018 3:00:00 PM,5,4,1,7
AEP,ZONE,4609.525,22.97,1,23,2018 4:00:00 PM,5,4,1,7
AEP,ZONE,4836.512,24.46,1,23,2018 5:00:00 PM,5,4,1,7
AEP,ZONE,5083.253,25.5,1,23,2018 6:00:00 PM,5,4,1,7
AEP,ZONE,5097.247,28.4,1,23,2018 7:00:00 PM,5,4,1,7
AEP,ZONE,5094.925,26.44,1,23,2018 8:00:00 PM,5,4,1,7
AEP,ZONE,5005.901,23.84,1,23,2018 9:00:00 PM,5,3,1,7
AEP,ZONE,4804.724,21.42,1,23,2018 10:00:00 PM,5,3,1,7
AEP,ZONE,4595.89,20.16,1,23,2018 11:00:00 PM,5,3,1,6
AEP,ZONE,4492.604,20.67,1,24,2018 12:00:00 AM,4,3,1,6
AEP,ZONE,4466.659,20.69,1,24,2018 1:00:00 AM,4,3,1,6
AEP,ZONE,4480.161,20.79,1,24,2018 2:00:00 AM,4,3,1,6
AEP,ZONE,4547.068,21.01,1,24,2018 3:00:00 AM,5,3,1,6
AEP,ZONE,4694.708,22.08,1,24,2018 4:00:00 AM,5,3,1,6
AEP,ZONE,5032.774,22.82,1,24,2018 5:00:00 AM,5,3,1,6
AEP,ZONE,5471.231,42.65,1,24,2018 6:00:00 AM,5,3,1,7
AEP,ZONE,5730.869,39.09,1,24,2018 7:00:00 AM,6,3,1,7
AEP,ZONE,5709.076,37.68,1,24,2018 8:00:00 AM,6,3,1,7
AEP,ZONE,5657.036,30.84,1,24,2018 9:00:00 AM,6,3,1,7
AEP,ZONE,5606.766,45.3,1,24,2018 10:00:00 AM,6,3,1,7
AEP,ZONE,5539.672,27.64,1,24,2018 11:00:00 AM,6,3,1,7
AEP,ZONE,5482.694,30.14,1,24,2018 12:00:00 PM,5,3,1,7
AEP,ZONE,5486.711,26.36,1,24,2018 1:00:00 PM,5,3,1,7
AEP,ZONE,5472.009,28.85,1,24,2018 2:00:00 PM,5,3,1,7
AEP,ZONE,5475.558,38.55,1,24,2018 3:00:00 PM,5,3,1,7
AEP,ZONE,5638.314,29.38,1,24,2018 4:00:00 PM,6,3,1,7
AEP,ZONE,5914.244,35.15,1,24,2018 5:00:00 PM,6,3,1,8
AEP,ZONE,6060.75,40.4,1,24,2018 6:00:00 PM,6,3,1,8
AEP,ZONE,6052.055,37.05,1,24,2018 7:00:00 PM,6,3,1,8
AEP,ZONE,6015.341,52.97,1,24,2018 8:00:00 PM,6,4,1,8
AEP,ZONE,5852.019,52.58,1,24,2018 9:00:00 PM,6,3,1,7
AEP,ZONE,5646.299,27.31,1,24,2018 10:00:00 PM,6,3,1,7
AEP,ZONE,5435.83,27.34,1,24,2018 11:00:00 PM,5,3,1,7
AEP,ZONE,5323.839,27.29,1,25,2018 12:00:00 AM,5,3,1,6
AEP,ZONE,5291.801,26.18,1,25,2018 1:00:00 AM,5,3,1,6
AEP,ZONE,5299.112,26.07,1,25,2018 2:00:00 AM,5,3,1,6
AEP,ZONE,5349.816,26.3,1,25,2018 3:00:00 AM,5,3,1,6
AEP,ZONE,5464.336,26.65,1,25,2018 4:00:00 AM,5,3,1,6
AEP,ZONE,5693.985,28.84,1,25,2018 5:00:00 AM,6,3,1,7
AEP,ZONE,6081.389,51.4,1,25,2018 6:00:00 AM,6,3,1,7
AEP,ZONE,6335.213,56.05,1,25,2018 7:00:00 AM,6,4,1,8
AEP,ZONE,6260.107,40.71,1,25,2018 8:00:00 AM,6,4,1,8
AEP,ZONE,5994.098,30.33,1,25,2018 9:00:00 AM,6,4,1,7
AEP,ZONE,5726.856,32.51,1,25,2018 10:00:00 AM,6,4,1,7
AEP,ZONE,5440.368,30.49,1,25,2018 11:00:00 AM,5,4,1,7
AEP,ZONE,5184.301,27.5,1,25,2018 12:00:00 PM,5,4,1,7
AEP,ZONE,5010.488,28.86,1,25,2018 1:00:00 PM,5,4,1,7
AEP,ZONE,4872.896,28.43,1,25,2018 2:00:00 PM,5,3,1,7
AEP,ZONE,4799.17,29.08,1,25,2018 3:00:00 PM,5,3,1,7
AEP,ZONE,4840.52,29.88,1,25,2018 4:00:00 PM,5,3,1,7
AEP,ZONE,5102.225,44.98,1,25,2018 5:00:00 PM,5,3,1,7
AEP,ZONE,5527.687,46.06,1,25,2018 6:00:00 PM,6,4,1,7
AEP,ZONE,5672.951,36.22,1,25,2018 7:00:00 PM,6,4,1,8
AEP,ZONE,5782.754,58.65,1,25,2018 8:00:00 PM,6,3,1,8
AEP,ZONE,5748.391,54.41,1,25,2018 9:00:00 PM,6,3,1,7
AEP,ZONE,5615.075,33.48,1,25,2018 10:00:00 PM,6,3,1,7
AEP,ZONE,5504.703,28.91,1,25,2018 11:00:00 PM,6,3,1,7
AEP,ZONE,5464.456,28.77,1,26,2018 12:00:00 AM,5,3,1,7
AEP,ZONE,5495.963,28.21,1,26,2018 1:00:00 AM,5,3,1,6
AEP,ZONE,5546.916,28.11,1,26,2018 2:00:00 AM,6,3,1,6
AEP,ZONE,5684.185,29.53,1,26,2018 3:00:00 AM,6,3,1,6
AEP,ZONE,5836.664,31.88,1,26,2018 4:00:00 AM,6,3,1,6
AEP,ZONE,6132.602,38.37,1,26,2018 5:00:00 AM,6,3,1,7
AEP,ZONE,6584.734,44.34,1,26,2018 6:00:00 AM,7,3,1,7
AEP,ZONE,6805.567,44.99,1,26,2018 7:00:00 AM,7,4,1,8
AEP,ZONE,6653.972,33.65,1,26,2018 8:00:00 AM,7,4,1,7
AEP,ZONE,6286.902,30.04,1,26,2018 9:00:00 AM,6,4,1,7
AEP,ZONE,5832.919,25.95,1,26,2018 10:00:00 AM,6,3,1,7
AEP,ZONE,5397.366,27.11,1,26,2018 11:00:00 AM,5,3,1,7
AEP,ZONE,5060.963,24.64,1,26,2018 12:00:00 PM,5,3,1,7
AEP,ZONE,4843.513,24.23,1,26,2018 1:00:00 PM,5,3,1,7
AEP,ZONE,4697.9,24.01,1,26,2018 2:00:00 PM,5,3,1,6
AEP,ZONE,4611.58,23.65,1,26,2018 3:00:00 PM,5,3,1,6
AEP,ZONE,4665.798,23.86,1,26,2018 4:00:00 PM,5,3,1,6
AEP,ZONE,4855.965,39,1,26,2018 5:00:00 PM,5,3,1,6
AEP,ZONE,5106.26,38.51,1,26,2018 6:00:00 PM,5,3,1,6
AEP,ZONE,5154.405,30.04,1,26,2018 7:00:00 PM,5,3,1,7
AEP,ZONE,5180.177,26.33,1,26,2018 8:00:00 PM,5,3,1,7
AEP,ZONE,5181.898,26.42,1,26,2018 9:00:00 PM,5,3,1,7
AEP,ZONE,5058.033,25.89,1,26,2018 10:00:00 PM,5,3,1,6
AEP,ZONE,4936.357,23.37,1,26,2018 11:00:00 PM,5,3,1,6
AEP,ZONE,4840.516,24.29,1,27,2018 12:00:00 AM,5,3,1,6
AEP,ZONE,4829.934,24.15,1,27,2018 1:00:00 AM,5,3,1,6
AEP,ZONE,4869.517,23.75,1,27,2018 2:00:00 AM,5,3,1,6
AEP,ZONE,4893.258,23.68,1,27,2018 3:00:00 AM,5,3,1,5
AEP,ZONE,4964.829,23.69,1,27,2018 4:00:00 AM,5,3,1,6
AEP,ZONE,5054.248,24.08,1,27,2018 5:00:00 AM,5,3,1,6
AEP,ZONE,5183.436,28.89,1,27,2018 6:00:00 AM,5,3,1,6
AEP,ZONE,5290.361,45.9,1,27,2018 7:00:00 AM,5,3,1,6
AEP,ZONE,5386.727,29.81,1,27,2018 8:00:00 AM,5,3,1,6
AEP,ZONE,5325.438,27.58,1,27,2018 9:00:00 AM,5,3,1,6
AEP,ZONE,5129.529,26.07,1,27,2018 10:00:00 AM,5,3,1,6
AEP,ZONE,4872.975,26.2,1,27,2018 11:00:00 AM,5,3,1,6
AEP,ZONE,4679.538,24.27,1,27,2018 12:00:00 PM,5,3,1,6
AEP,ZONE,4554.974,23.38,1,27,2018 1:00:00 PM,5,3,1,6
AEP,ZONE,4477.721,23.4,1,27,2018 2:00:00 PM,4,3,1,6
AEP,ZONE,4419.479,24.27,1,27,2018 3:00:00 PM,4,3,1,6
AEP,ZONE,4450.291,43.72,1,27,2018 4:00:00 PM,4,3,1,6
AEP,ZONE,4578.825,60.05,1,27,2018 5:00:00 PM,5,3,1,6
AEP,ZONE,4698.433,32.15,1,27,2018 6:00:00 PM,5,3,1,6
AEP,ZONE,4656.471,28.63,1,27,2018 7:00:00 PM,5,3,1,6
AEP,ZONE,4608.364,28.13,1,27,2018 8:00:00 PM,5,3,1,6
AEP,ZONE,4511.969,23.93,1,27,2018 9:00:00 PM,5,3,1,6
AEP,ZONE,4351.206,23.23,1,27,2018 10:00:00 PM,4,3,1,6
AEP,ZONE,4157.779,22.03,1,27,2018 11:00:00 PM,4,3,1,5
AEP,ZONE,4004.727,21.84,1,28,2018 12:00:00 AM,4,3,1,5
AEP,ZONE,3910.064,21.48,1,28,2018 1:00:00 AM,4,3,1,5
AEP,ZONE,3860.359,20.94,1,28,2018 2:00:00 AM,4,3,1,5
AEP,ZONE,3859.462,21.07,1,28,2018 3:00:00 AM,4,3,1,5
AEP,ZONE,3873.267,21.59,1,28,2018 4:00:00 AM,4,3,1,5
AEP,ZONE,3932.139,21.68,1,28,2018 5:00:00 AM,4,3,1,5
AEP,ZONE,4013.525,22.78,1,28,2018 6:00:00 AM,4,3,1,5
AEP,ZONE,4174.959,23.79,1,28,2018 7:00:00 AM,4,3,1,6
AEP,ZONE,4379.517,25.02,1,28,2018 8:00:00 AM,4,3,1,6
AEP,ZONE,4522.374,27.39,1,28,2018 9:00:00 AM,5,3,1,6
AEP,ZONE,4469.573,28.2,1,28,2018 10:00:00 AM,4,3,1,6
AEP,ZONE,4407.348,25.24,1,28,2018 11:00:00 AM,4,3,1,6
AEP,ZONE,4397.804,25.17,1,28,2018 12:00:00 PM,4,3,1,6
AEP,ZONE,4358.104,24.15,1,28,2018 1:00:00 PM,4,3,1,6
AEP,ZONE,4332.736,23.85,1,28,2018 2:00:00 PM,4,3,1,6
